seed,mean_agent_validation_return,mean_bh_validation_return,median_agent_validation_return,worst_agent_validation_return,mean_agent_validation_sharpe,mean_agent_validation_mdd,mean_agent_validation_turnover,mean_bh_validation_turnover,mean_best_episode,test_2026_agent_return,test_2026_bh_return,test_2026_agent_sharpe,test_2026_agent_turnover
1,0.49159188000000004,0.45537725816666663,0.3559476890000002,0.0354611869999994,1.605682607923305,0.12160234546870337,72.47541085323289,0.9960566666666667,41.333333333333336,0.3509097510000003,1.1560403509999997,0.9761665485184176,32.89450951896387
7,0.4699092570000003,0.45537725816666663,0.3698273490000001,-0.0035079870000001,1.5778201181215212,0.13415047490324394,70.1554020999864,0.9960566666666667,45.333333333333336,1.6476371760000004,1.1560403509999997,2.1738967737510086,17.935775598387277
21,0.6183864961666664,0.45537725816666663,0.3516104459999993,0.0255871035000003,1.7412209189988535,0.11437050189683386,54.904740105484166,0.9960566666666667,67.33333333333333,1.1190619899999996,1.1560403509999997,1.998901466031725,46.74603891277577
42,0.6590078404999998,0.45537725816666663,0.3746357679999994,0.0593137865000001,1.862101622443605,0.13742568530923718,66.4647952713385,0.9960566666666667,70.33333333333333,1.239539555,1.1560403509999997,1.8102385301440724,4.981959236849788
100,0.3491565218333332,0.45537725816666663,0.1653520284999992,-0.0388194525,1.3781755904841602,0.08902932400879993,73.91279075345255,0.9960566666666667,75.0,0.6160004370000005,1.1560403509999997,2.0056186894783137,24.25558078840654
