seed,mean_agent_validation_return,mean_bh_validation_return,median_agent_validation_return,worst_agent_validation_return,mean_agent_validation_sharpe,mean_agent_validation_mdd,mean_agent_validation_turnover,mean_bh_validation_turnover,mean_validation_return_std,mean_best_episode,test_2026_agent_return,test_2026_bh_return,test_2026_agent_sharpe,test_2026_agent_mdd,test_2026_agent_turnover
1,0.5032751390000003,0.45537725816666663,0.2727822825000001,0.1065476110000003,1.6240628199541447,0.11950142437636439,68.82394861473455,0.9960566666666667,0.15000212533191373,80.0,0.5769835249999997,1.1560403509999997,1.4422138647278844,0.3076095830696491,15.229636470114992
7,0.5052419383333336,0.45537725816666663,0.3986654764999997,0.0812999935000007,1.6326015017440902,0.12161852582011475,56.480194449681925,0.9960566666666667,0.1507906012466587,27.333333333333332,0.9736812084999996,1.1560403509999997,1.6723183658625087,0.4128717626661478,9.950166003351129
21,0.48822472933333333,0.45537725816666663,0.2892589449999998,0.0654248840000006,1.638098888073482,0.10509729900039826,61.84329481930212,0.9960566666666667,0.15509241252750866,52.333333333333336,0.6547311469999992,1.1560403509999997,1.35303936890936,0.3640346391870329,20.87624949830342
42,0.5276570955000003,0.45537725816666663,0.3926437739999999,0.0910628420000005,1.786010447379459,0.10509609448114039,47.860253309569806,0.9960566666666667,0.1617491324185847,76.33333333333333,1.177228906,1.1560403509999997,1.7571980973328565,0.4351740049049941,15.91201295587478
100,0.525462633833333,0.45537725816666663,0.3854151624999995,0.0430686014999996,1.643399039531155,0.10291168214476333,48.52305178853086,0.9960566666666667,0.1450463449829827,45.0,1.1379156409999998,1.1560403509999997,1.721193573500066,0.4286534602292425,1.99663818582782
