best_episode,agent_validation_return,agent_validation_sharpe,agent_validation_mdd,agent_validation_turnover,validation_return_std,bh_validation_return,bh_validation_mdd,bh_validation_turnover,agent_test_return,agent_test_sharpe,agent_test_mdd,agent_test_turnover,bh_test_return,bh_test_sharpe,bh_test_mdd,bh_test_turnover,experiment,target_update_interval,fold,validation_start,validation_end,run_dir
65,0.4083391860000003,2.5000227777882738,0.0866496359535147,65.70672708060958,0.10329132605567186,0.41385015,0.10075260760720761,0.999,0.4004675540000002,0.5981720571958076,0.3173879513259215,125.17308909069764,2.302361029,1.1324118659048563,0.4290804340250082,0.99314,실험22_target-250,250,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험22_target-250/val2023
29,-0.0765819415000003,-0.6138926497909907,0.1708428829360194,73.65357879756776,0.0922925113142223,-0.3176489710000001,0.4290804340250082,0.99314,0.7263104375,0.9873830753792208,0.3276010780869123,99.05039254875308,3.9083705955,1.885264369882233,0.4287264381973351,0.99603,실험22_target-250,250,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험22_target-250/val2024
41,1.4940851910000008,3.0330237682082113,0.1358485224724386,30.94731846693262,0.2860834011877893,1.2699305955,0.14644820702986427,0.99603,1.5544998144999995,2.1244002710085685,0.2944452477682963,18.97163783239324,1.1560403509999997,1.736281044265618,0.4286534602292425,0.99766,실험22_target-250,250,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험22_target-250/val2025
