best_episode,best_validation_return,best_validation_sharpe,best_validation_mdd,best_validation_turnover,validation_return_std,validation_sharpe_std,test_return,test_sharpe,test_mdd,test_turnover,variant,variant_label,fold,validation_start,validation_end,run_dir
5,0.3399506009999995,1.89609103962391,0.0839479075351362,94.74002495399908,0.09749911156903202,0.7515063953347063,0.4540132459999992,0.5572206402503691,0.3668522635021668,284.98721621525476,experiment2_decay_0p999,실험2기반,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험14_walk-forward-2023-2025/experiment2_decay_0p999_val2023
96,0.0388280504999998,0.2917443474811992,0.145952203453462,96.30864305024252,0.10494169932305986,0.6784793814264565,2.6630408620000003,1.673314517566968,0.3895064471052494,94.3356345632486,experiment2_decay_0p999,실험2기반,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험14_walk-forward-2023-2025/experiment2_decay_0p999_val2024
9,1.000142596,2.874960782685556,0.0944182526529497,82.79484456666508,0.23847153661699533,0.6538938597281048,0.107978284,0.5517557217134916,0.4469499580863307,59.39944310696163,experiment2_decay_0p999,실험2기반,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험14_walk-forward-2023-2025/experiment2_decay_0p999_val2025
21,0.4017511410000003,2.072573565268199,0.1201345100528809,100.69311687578988,0.09394369876591609,0.6716363798352478,0.8195356254999995,0.8852992714922315,0.4587087776874219,229.07107753166952,experiment12_decay_0p9999,실험12기반,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험14_walk-forward-2023-2025/experiment12_decay_0p9999_val2023
3,-0.0607830815000005,-0.1562426011638875,0.2038442195473753,102.09675155224508,0.08013739571617617,0.6637927308531552,1.590594102499999,1.330299488704465,0.4124579222719391,132.26844678555514,experiment12_decay_0p9999,실험12기반,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험14_walk-forward-2023-2025/experiment12_decay_0p9999_val2024
32,0.9426938394999996,2.8496124713972617,0.1109803584380508,116.65770102963378,0.20504482016202435,0.6432457988537214,0.7774951650000006,1.447075152449077,0.3431791206384545,48.23364253826706,experiment12_decay_0p9999,실험12기반,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험14_walk-forward-2023-2025/experiment12_decay_0p9999_val2025
