episode,environment_steps,learning_steps,epsilon,mean_loss,train_return,selection_value,best_episode,validation_cumulative_return,validation_mdd,validation_sharpe_ratio,validation_sortino_ratio,validation_trade_count,validation_turnover,validation_initial_asset,validation_final_asset,validation_steps,validation_average_holding_days,validation_closed_shares,validation_open_shares
33,36069,35814,0.05,4.2363235229105306e-05,45.33970809500002,0.10116717599999969,21,0.10116717599999969,0.11840440359818005,0.6916173556538778,1.129672930871387,121,103.71432138565206,10000000.0,11011671.759999998,245,2.558198062161822,7947,140
34,37162,36907,0.05,4.3273944893479836e-05,52.73553701500002,0.07472902949999916,21,0.07472902949999916,0.12794396243947048,0.6362748512585449,1.0061137963794526,127,116.65282424390416,10000000.0,10747290.294999992,245,2.2292070735881344,8765,136
35,38255,38000,0.05,4.331133102038004e-05,59.15456985174997,0.013034683999999963,21,0.013034683999999963,0.12586070884340306,0.17639790613615866,0.258931942546745,106,100.67237997298238,10000000.0,10130346.84,245,1.6384479717813052,7371,129
36,39348,39093,0.05,5.505158376127844e-05,53.1907467695,0.13460856849999936,21,0.13460856849999936,0.09164421474906814,0.9384550105250397,1.4470800772835295,152,98.71935253450722,10000000.0,11346085.684999993,245,2.6729191090269637,7677,144
37,40441,40186,0.05,4.620790195237149e-05,53.16454436475003,0.07399202800000015,21,0.07399202800000015,0.11977714359084424,0.5239813030905246,0.8135206590666006,101,100.66276280128825,10000000.0,10739920.280000001,245,2.99948711373253,7799,136
38,41534,41279,0.05,4.352296049711324e-05,36.39837914599999,0.07842217049999989,21,0.07842217049999989,0.14328983447801158,0.5594621124603399,0.8782650274397565,138,111.71570855587252,10000000.0,10784221.704999998,245,2.5599453489696002,8783,137
39,42627,42372,0.05,4.338342286722987e-05,52.37000910599998,0.19324735849999963,21,0.19324735849999963,0.09552041468203243,1.2171183778760126,1.9853558437428378,120,97.75374478081832,10000000.0,11932473.584999997,245,2.6013336820083683,7648,152
40,43720,43465,0.05,4.228650783670798e-05,47.647346105249945,0.032065183499999206,21,0.032065183499999206,0.15690899927406998,0.2914589387888671,0.435877054371481,115,107.58484656548983,10000000.0,10320651.834999992,245,1.94427531436135,7555,131
41,44813,44558,0.05,5.0128402551066535e-05,45.85489303675,0.17210288149999942,21,0.17210288149999942,0.08264665679877492,1.2237372361315868,2.0455445460013855,135,106.65962328956817,10000000.0,11721028.814999994,245,2.432564072828482,8623,149
42,45906,45651,0.05,4.4333299276052085e-05,47.721457773250016,-0.0400026944999996,21,-0.0400026944999996,0.13480669583674187,-0.37285533917030617,-0.5633844462555873,87,80.76056771831836,10000000.0,9599973.055000003,245,1.6580370309683763,6103,0
43,46999,46744,0.05,4.357531464638161e-05,34.26445091074999,0.10304872049999947,21,0.10304872049999947,0.08706392168648136,0.9981776801842163,1.6551728111916744,141,105.62314052769341,10000000.0,11030487.204999994,245,1.4826066237788897,8394,140
44,48092,47837,0.05,4.2343131417468844e-05,52.680131384250046,-0.09657330250000007,21,-0.09657330250000007,0.1534365507072607,-0.923635453210329,-1.2692785878620876,84,80.72370653838952,10000000.0,9034266.975,245,1.8371212121212122,5544,115
45,49185,48930,0.05,4.446688031018044e-05,57.425180418499984,0.018308269500000307,21,0.018308269500000307,0.10702203012877909,0.22798559875863844,0.3444344809844011,106,95.64876295675649,10000000.0,10183082.695000002,245,1.703151618398637,7044,129
46,50278,50023,0.05,4.669772729070569e-05,47.982818004999956,0.09661378599999892,21,0.09661378599999892,0.08261398953183785,0.9095273430941514,1.4859430449347077,163,79.38602676310786,10000000.0,10966137.859999988,245,2.622546634225466,6165,70
47,51371,51116,0.05,5.0600919596538556e-05,60.79192360375003,-0.14212853550000037,21,-0.14212853550000037,0.2323999891597659,-0.9622373419158177,-1.3881718557791298,133,125.58591234290921,10000000.0,8578714.644999996,245,2.224470588235294,8500,0
48,52464,52209,0.05,4.642874704310315e-05,43.129463891499945,-0.04373871550000008,21,-0.04373871550000008,0.14633501197379595,-0.39643221423379543,-0.5837591265383024,142,91.76708773634762,10000000.0,9562612.844999999,245,1.8251909497045684,6939,0
49,53557,53302,0.05,4.4941091441394335e-05,60.26233799025002,-0.022272316000000347,21,-0.022272316000000347,0.1343401991057438,-0.152402375788734,-0.23395063247056658,110,101.64967915782097,10000000.0,9777276.839999996,245,1.6786338577383353,7437,0
50,54650,54395,0.05,4.2894572917445506e-05,66.7733558405,-0.053537076499999725,21,-0.053537076499999725,0.18420015327325356,-0.37171294149439477,-0.5385917091347834,118,103.57939636095219,10000000.0,9464629.235000003,245,2.1821824495792708,7487,120
51,55743,55488,0.05,4.366120133941171e-05,57.077980941500044,-0.06939401000000067,21,-0.06939401000000067,0.1493593178593744,-0.49834533620349397,-0.7283946355468661,116,114.61671545079705,10000000.0,9306059.899999993,245,2.001993769470405,8025,118
52,56836,56581,0.05,5.347608680723716e-05,52.68752034950001,0.1343896560000004,21,0.1343896560000004,0.11824410305617994,1.0512660680007795,1.8088127522304809,121,110.6963047017996,10000000.0,11343896.560000004,245,2.294842685695751,9249,0
53,57929,57674,0.05,4.299064039140184e-05,80.27151448449997,-0.06912351499999947,21,-0.06912351499999947,0.16080663668889061,-0.7730413013399277,-1.114593424004445,129,89.7200606985752,10000000.0,9308764.850000005,245,1.639679176755448,6608,0
54,59022,58767,0.05,4.289193210347036e-05,44.669957686000004,-0.0994512535000015,21,-0.0994512535000015,0.14615120816022986,-1.0697359916259588,-1.4845089203561106,127,81.17109095888004,10000000.0,9005487.464999985,245,1.8394690265486726,5650,57
55,60115,59860,0.05,4.4722482370430515e-05,38.99599509300002,-0.03220698749999984,21,-0.03220698749999984,0.1443389667631979,-0.19108899233203158,-0.2758614503759191,129,99.69948272554839,10000000.0,9677930.125000002,245,2.1442083618917067,7295,123
56,61208,60953,0.05,4.388028381360127e-05,53.14680906349995,-0.14573722450000015,21,-0.14573722450000015,0.24243202637280048,-1.210347411634839,-1.633790406638614,114,109.5842150916452,10000000.0,8542627.754999999,245,1.9242485510176575,7419,108
57,62301,62046,0.05,5.01428353786563e-05,45.70751986124999,-0.1358196220000003,21,-0.1358196220000003,0.20072925702724587,-1.025461812727965,-1.4850641268950158,115,114.58429331226885,10000000.0,8641803.779999997,245,2.2672736343227737,8018,110
58,63394,63139,0.05,4.628056313291932e-05,32.815429177999995,0.014381397500000004,21,0.014381397500000004,0.1167715445682278,0.18053374284470616,0.2773011106134585,136,90.77125742106975,10000000.0,10143813.975,245,2.3001616933705717,6803,129
59,64487,64232,0.05,4.131034482633279e-05,46.435240878750044,-0.07430185800000055,21,-0.07430185800000055,0.17095620744900963,-0.5911583051381848,-0.8341568254578633,141,88.23350422797971,10000000.0,9256981.419999994,245,2.0959012501978163,6319,59
60,65580,65325,0.05,3.998703953876551e-05,29.432699663500017,-0.01472840600000025,21,-0.01472840600000025,0.15506578356079193,-0.07487009358131183,-0.11283860870942675,103,84.73583292356474,10000000.0,9852715.939999998,245,1.9425911559348332,6445,0
61,66673,66418,0.05,4.0747477248309206e-05,37.071898319499994,0.08573435199999846,21,0.08573435199999846,0.09690202586818142,0.6653300136835247,1.0085262623358495,145,96.6443108789313,10000000.0,10857343.519999985,245,2.5040983606557377,7320,138
62,67766,67511,0.05,4.259368864540977e-05,43.55800190175003,0.05254772900000004,21,0.05254772900000004,0.09154610251633899,0.4315787485419106,0.7014891867425167,108,98.71084368811925,10000000.0,10525477.290000001,245,2.237063778580024,7479,134
63,68859,68604,0.05,4.684671488050094e-05,28.15893132299999,0.1439883055000002,21,0.1439883055000002,0.1626886388465294,0.9320649999106076,1.5287888371344363,123,90.79080596469498,10000000.0,11439883.055000002,245,3.5372282608695653,7360,145
64,69952,69697,0.05,4.234865783720788e-05,36.1972740875,0.11038207300000002,21,0.11038207300000002,0.11762181755749379,0.886689519050405,1.4186256197096287,152,85.37241084997322,10000000.0,11103820.73,245,3.041103934233705,6812,71
65,71045,70790,0.05,4.047625822665935e-05,51.20281722600001,-0.06162748299999965,21,-0.06162748299999965,0.16017725665514748,-0.46645714246113806,-0.6560673688240218,114,97.7063968902221,10000000.0,9383725.170000004,245,1.8979534227240649,7085,119
66,72138,71883,0.05,4.19164942907196e-05,51.809730756749985,0.04623361349999988,21,0.04623361349999988,0.10686534341814258,0.4070174025456492,0.6134342139854214,102,100.6662325015006,10000000.0,10462336.134999998,245,2.0797818366311516,7884,133
67,73231,72976,0.05,3.908384186127429e-05,55.513423574999976,-0.04114118900000041,21,-0.04114118900000041,0.16972023051769847,-0.3314016404092167,-0.4969595276733363,115,84.15759580126382,10000000.0,9588588.109999996,245,1.843435151127459,6253,61
68,74324,74069,0.05,4.84201480034234e-05,55.600663892250004,0.12033641049999977,21,0.12033641049999977,0.17525897566000248,0.7380230541190724,1.1434453765186343,96,75.8403069832336,10000000.0,11203364.104999997,245,5.083209509658246,6057,142
69,75417,75162,0.05,4.180777223063487e-05,40.098040209499985,0.03285681599999957,21,0.03285681599999957,0.10960020743927956,0.3194548239014922,0.49147347199425534,143,110.57819080438816,10000000.0,10328568.159999995,245,2.2181603773584904,8480,131
70,76510,76255,0.05,3.9262570970865644e-05,38.26726336600002,-0.023036366000000363,21,-0.023036366000000363,0.12486890937842343,-0.18938933108717135,-0.266310524237726,72,67.7696226936012,10000000.0,9769636.339999996,245,1.851585294689749,5141,124
71,77603,77348,0.05,3.885034744708508e-05,50.075834472250015,0.0478656125000001,21,0.0478656125000001,0.06110192715115392,0.4644317575986321,0.8114924007511375,112,98.63888827935624,10000000.0,10478656.125000002,245,1.310501066098081,7504,0
72,78696,78441,0.05,3.8872236364662824e-05,69.10367601999998,0.0807673130000015,21,0.0807673130000015,0.06280209535227765,0.7735997899889435,1.427695649735304,161,83.29837007476769,10000000.0,10807673.130000016,245,2.0886233121216824,6443,69
73,79789,79534,0.05,4.189182716347466e-05,47.57839164975003,0.08605568099999927,21,0.08605568099999927,0.17668959443546617,0.6036066941721244,0.9212410388888417,130,86.86453445844174,10000000.0,10860556.809999993,245,3.817673217615837,6971,138
74,80882,80627,0.05,4.274045111772409e-05,42.32745454725,0.10703967350000054,21,0.10703967350000054,0.136255685881425,0.7275167417436866,1.1463426871684834,105,83.73523238317756,10000000.0,11070396.735000005,245,3.796462829736211,6672,141
75,81975,81720,0.05,4.1170007899137935e-05,37.38031597349999,0.024486122499999485,21,0.024486122499999485,0.1223732082118254,0.26425781276064236,0.3960387941804144,116,94.65413364644945,10000000.0,10244861.224999994,245,1.8869599787967135,7546,0
76,83068,82813,0.05,3.986912099735541e-05,41.32638276149997,-0.026264691500000326,21,-0.026264691500000326,0.12477120839025291,-0.20524826944803531,-0.2867320792326799,91,87.69432139024626,10000000.0,9737353.084999997,245,1.4041728763040238,6710,0
77,84161,83906,0.05,3.9044840822933564e-05,50.62320961200001,0.06292826749999891,21,0.06292826749999891,0.08543962132562499,0.5580547495434501,0.8967365823758989,119,103.67912327257025,10000000.0,10629282.67499999,245,1.9767145947321543,7859,135
78,85254,84999,0.05,3.918239962492024e-05,44.572184997000015,0.0065484865000005055,21,0.0065484865000005055,0.13115477940550013,0.11564590651722166,0.16821661942688276,96,84.75224727608695,10000000.0,10065484.865000004,245,1.96875,6464,0
79,86347,86092,0.05,4.846018762563384e-05,44.249731334000025,-0.007634878000000289,21,-0.007634878000000289,0.17609330032185377,0.021036935883894044,0.030984831992614724,129,97.73192706878442,10000000.0,9923651.219999997,245,2.9196488858879137,7405,126
80,87440,87185,0.05,3.948479470037694e-05,44.9051296505,0.043572621500000075,21,0.043572621500000075,0.07084632472840391,0.4667814446722774,0.7328831814335223,93,72.72732035512959,10000000.0,10435726.215,245,1.971574858757062,5664,0
81,88533,88278,0.05,3.7156823904828085e-05,47.97434137225001,0.006313959999999508,21,0.006313959999999508,0.11450428924973355,0.11737581745518484,0.18644053965756766,95,93.70083245947447,10000000.0,10063139.599999996,245,2.327227654593031,7261,0
82,89626,89371,0.05,3.571785090631955e-05,46.28706346525003,-0.10372831999999954,21,-0.10372831999999954,0.18902025417909585,-0.799869940843069,-1.139797184286592,111,90.67273212852724,10000000.0,8962716.800000004,245,2.6011365381661804,6511,114
83,90719,90464,0.05,3.8459604340463244e-05,56.55597175649999,-0.07741661100000008,21,-0.07741661100000008,0.15543850337421805,-0.6305051135730165,-0.8764977406202926,91,83.71766735720922,10000000.0,9225833.889999999,245,1.8955348217260912,6002,117
84,91812,91557,0.05,4.443138204007194e-05,57.10140977600001,0.18459873099999946,21,0.18459873099999946,0.0546847087423834,1.656288311573555,2.796093218671582,131,21.052786715863128,10000000.0,11845987.309999995,245,11.869040781160253,1741,75
85,92905,92650,0.05,3.931430231763358e-05,70.54993840374995,-0.07326464500000085,21,-0.07326464500000085,0.18139438734084823,-0.5998973635801829,-0.8354088917331692,104,89.62604816106315,10000000.0,9267353.549999991,245,1.88544657699864,6617,0
86,93998,93743,0.05,3.695869893535787e-05,54.236832945750024,0.0005230260000006481,21,0.0005230260000006481,0.13847737628343493,0.06275141521640909,0.09343591029198847,136,77.72644385125137,10000000.0,10005230.260000007,245,2.7464147123333897,5927,127
87,95091,94836,0.05,3.553195095107259e-05,40.211721849749985,-0.07400994050000065,21,-0.07400994050000065,0.1688646393451937,-0.4657092010910158,-0.6821432762299589,100,94.6554256447476,10000000.0,9259900.594999993,245,2.4732655766681395,6789,117
88,96184,95929,0.05,3.7542264344049695e-05,67.0045574445,-0.13101885200000019,21,-0.13101885200000019,0.18675823432635708,-1.0851291368903675,-1.4713790869204886,92,86.71535194437651,10000000.0,8689811.479999999,245,2.169386038687973,5945,110
89,97277,97022,0.05,3.7757028321047e-05,58.87426436950002,0.027250255500000264,21,0.027250255500000264,0.1729796581017159,0.2528385112030037,0.3900611857705966,91,86.70836602019617,10000000.0,10272502.555000003,245,3.3587396849212303,6665,130
90,98370,98115,0.05,4.2371020808720284e-05,45.49796948400002,0.04353306400000001,21,0.04353306400000001,0.19797747043822223,0.3709328363735887,0.5530708369856795,149,91.77943028010073,10000000.0,10435330.64,245,3.298391569606212,7212,132
91,99463,99208,0.05,3.6052305271849784e-05,48.284567404250026,-0.14084910549999918,21,-0.14084910549999918,0.21556552172496313,-1.2873152784331066,-1.7007093965001423,87,83.71743678919223,10000000.0,8591508.945000008,245,1.8783760536728022,5813,0
92,100556,100301,0.05,3.5298303557461434e-05,30.88670841675,-0.04441557300000043,21,-0.04441557300000043,0.14533882024967804,-0.3601640326082323,-0.5002999545817923,90,78.69670488999776,10000000.0,9555844.269999996,245,2.098366477272727,5632,121
93,101649,101394,0.05,3.4738842267590076e-05,58.46250969575,-0.00680905000000076,21,-0.00680905000000076,0.09395561389807916,0.018650902397841212,0.029162201410465136,83,80.71107625572408,10000000.0,9931909.499999993,245,2.0705350938151494,5756,126
94,102742,102487,0.05,3.387862803155884e-05,47.69101643025,-0.031069935499999812,21,-0.031069935499999812,0.1580184283887791,-0.2053585525059708,-0.2981466086880691,126,101.65711558366495,10000000.0,9689300.645000001,245,2.029725406558251,7502,123
95,103835,103580,0.05,3.790809976665457e-05,66.82843548425,0.019773495499999738,21,0.019773495499999738,0.07852546208737121,0.26116107559544427,0.38602518106151945,108,78.70379684798655,10000000.0,10197734.954999998,245,1.5276252573781743,5828,0
96,104928,104673,0.05,3.477093824033921e-05,56.01013900374999,0.15294738249999917,21,0.15294738249999917,0.13876093611824802,1.0296191256357201,1.7000495000867986,122,104.66183049937537,10000000.0,11529473.824999992,245,2.747820020927799,8601,146
97,106021,105766,0.05,3.2950864755721615e-05,61.099925144,-0.024010217999999584,21,-0.024010217999999584,0.1505587767622748,-0.14255923068521206,-0.2028584304922608,117,89.17281009887458,10000000.0,9759897.820000004,245,1.8899788711137941,6626,62
98,107114,106859,0.05,3.270581088188533e-05,70.00413153525,0.24041277250000048,21,0.24041277250000048,0.07090933333462213,1.4091784738327402,2.4762301317644657,111,108.64897499881157,10000000.0,12404127.725000005,245,2.5039146715079994,8813,158
99,108207,107952,0.05,3.173523769584436e-05,62.43667563100001,0.03635762599999892,21,0.03635762599999892,0.13270215704166832,0.3747312826702713,0.5519876759653641,83,81.70481537548036,10000000.0,10363576.259999989,245,1.9135362694300517,6176,132
100,109300,109045,0.05,3.5878111411675876e-05,50.33714602874998,-0.0422735434999999,21,-0.0422735434999999,0.09698966922501595,-0.3797612753248914,-0.5229241138179519,115,82.65992710338362,10000000.0,9577264.565000001,245,1.6074124914207275,5828,122
