best_episode,agent_validation_return,agent_validation_sharpe,agent_validation_mdd,agent_validation_turnover,validation_return_std,bh_validation_return,bh_validation_mdd,bh_validation_turnover,agent_test_return,agent_test_sharpe,agent_test_mdd,agent_test_turnover,bh_test_return,bh_test_sharpe,bh_test_mdd,bh_test_turnover,experiment,epsilon_decay,fold,validation_start,validation_end,run_dir
46,0.3176455425000002,1.5073305736150937,0.1406253364161769,34.893951444306865,0.10319060774252876,0.41385015,0.10075260760720761,0.999,1.2908934939999996,0.8822886709628445,0.5181714488270652,126.49704468610376,2.302361029,1.1324118659048563,0.4290804340250082,0.99314,실험25_epsdecay-0p9999,0.9999,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험25_epsdecay-0p9999/val2023
86,0.0798675475000001,0.5861075465545011,0.1417401395704964,83.70472790990328,0.1004784129153878,-0.3176489710000001,0.4290804340250082,0.99314,-0.0445821160000006,-0.0609503826395647,0.2472397153810815,93.60191740656067,3.9083705955,1.885264369882233,0.4287264381973351,0.99603,실험25_epsdecay-0p9999,0.9999,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험25_epsdecay-0p9999/val2024
24,1.1216596900000004,3.020745888598744,0.1337036944835179,80.33560552261457,0.26656798957629557,1.2699305955,0.14644820702986427,0.99603,0.4732481350000008,1.3092138164747231,0.2294876704703755,39.0325468622383,1.1560403509999997,1.736281044265618,0.4286534602292425,0.99766,실험25_epsdecay-0p9999,0.9999,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험25_epsdecay-0p9999/val2025
