best_episode,agent_validation_return,agent_validation_sharpe,agent_validation_mdd,agent_validation_turnover,validation_return_std,bh_validation_return,bh_validation_mdd,bh_validation_turnover,agent_test_return,agent_test_sharpe,agent_test_mdd,agent_test_turnover,bh_test_return,bh_test_sharpe,bh_test_mdd,bh_test_turnover,experiment,target_update_interval,fold,validation_start,validation_end,run_dir
37,0.3915591314999997,1.9714730212231344,0.0913425291847827,98.7850628970906,0.10383415302368676,0.41385015,0.10075260760720761,0.999,0.8111740710000008,0.7340143547320388,0.4267408697135567,259.8033995611254,2.302361029,1.1324118659048563,0.4290804340250082,0.99314,실험23_target-1000,1000,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험23_target-1000/val2023
89,0.0082135644999996,0.1285909424970783,0.1072444397023441,65.71006407143823,0.1045146998027221,-0.3176489710000001,0.4290804340250082,0.99314,0.1298925790000005,0.3921621554306083,0.202434646806675,126.19957405546188,3.9083705955,1.885264369882233,0.4287264381973351,0.99603,실험23_target-1000,1000,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험23_target-1000/val2024
50,1.4128450979999996,3.1986868664764043,0.1076651098045498,79.80096702995604,0.26578006338224897,1.2699305955,0.14644820702986427,0.99603,1.2801861894999995,1.897556035265399,0.3903905244847155,10.995740574033192,1.1560403509999997,1.736281044265618,0.4286534602292425,0.99766,실험23_target-1000,1000,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험23_target-1000/val2025
