best_episode,agent_validation_return,agent_validation_sharpe,agent_validation_mdd,agent_validation_turnover,validation_return_std,bh_validation_return,bh_validation_mdd,bh_validation_turnover,agent_test_return,agent_test_sharpe,agent_test_mdd,agent_test_turnover,bh_test_return,bh_test_sharpe,bh_test_mdd,bh_test_turnover,experiment,gamma,fold,validation_start,validation_end,run_dir,validation_excess_return,test_excess_return
4,0.2880926119999987,1.6910363160781718,0.0832690012433721,90.80534050363173,0.08466223739616023,0.41385015,0.10075260760720761,0.999,0.7966220700000004,0.8114406738698361,0.3918458458511829,258.7790027561284,2.302361029,1.1324118659048563,0.4290804340250082,0.99314,실험18_gamma-0p9,0.9,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험18_gamma-0p9/val2023,-0.12575753800000133,-1.5057389589999997
43,-0.1371852545000004,-0.8222088680469929,0.166846141343436,93.62424643527936,0.07746699996323618,-0.3176489710000001,0.4290804340250082,0.99314,0.2973173795000003,0.6378804491477652,0.3249528595928912,146.12303857059166,3.9083705955,1.885264369882233,0.4287264381973351,0.99603,실험18_gamma-0p9,0.9,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험18_gamma-0p9/val2024,0.1804637164999997,-3.6110532159999997
36,0.626854904,1.984460073593084,0.1507134931697845,108.63036676504385,0.15064136257728725,1.2699305955,0.14644820702986427,0.99603,0.6427915544999985,1.3824732224499348,0.2159159165282965,57.55310718028227,1.1560403509999997,1.736281044265618,0.4286534602292425,0.99766,실험18_gamma-0p9,0.9,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험18_gamma-0p9/val2025,-0.6430756915,-0.5132487965000012
