gamma,experiment,mean_agent_validation_return,mean_bh_validation_return,mean_validation_excess_return,median_validation_excess_return,worst_validation_excess_return,mean_validation_sharpe,mean_validation_mdd,mean_validation_turnover,mean_bh_validation_turnover,test_2026_agent_return,test_2026_bh_return,test_2026_excess_return,test_2026_agent_sharpe,test_2026_agent_turnover
0.98,실험15_gamma-0p98,0.3576189083333337,0.45537725816666663,-0.09775834983333291,-0.15847851049999973,-0.4368876414999996,1.3352425750567332,0.1588019233327497,108.39719873524105,0.9960566666666667,0.2599076814999992,1.1560403509999997,-0.8961326695000005,0.8158531018089059,53.52821038754386
0.97,실험16_gamma-0p97,0.38422175533333336,0.45537725816666663,-0.07115550283333329,-0.15590210600000032,-0.40448943999999964,1.6158115551505106,0.11663331189673352,109.67486484370232,0.9960566666666667,0.1330711169999994,1.1560403509999997,-1.0229692340000003,0.610407872763348,56.52696503172865
0.95,실험17_gamma-0p95,0.313071097666667,0.45537725816666663,-0.14230616049999964,-0.14813218750000035,-0.470988119999999,1.0880299447350714,0.12048980894953398,95.67613129574393,0.9960566666666667,0.1401547730000008,1.1560403509999997,-1.015885577999999,0.6167744603041873,62.45148619178613
0.9,실험18_gamma-0p9,0.2592540871666661,0.45537725816666663,-0.19612317100000054,-0.12575753800000133,-0.6430756915,0.9510958405414209,0.13360954525219754,97.68665123465165,0.9960566666666667,0.6427915544999985,1.1560403509999997,-0.5132487965000012,1.3824732224499348,57.55310718028227
