experiment,batch_size,mean_agent_val,mean_bh_val,median_agent_val,worst_agent_val,mean_best_ep,mean_val_sharpe,mean_agent_mdd,mean_agent_turnover,mean_bh_turnover,test_2026_agent,test_2026_bh,test_2026_agent_turnover
실험2기반,64,0.45964041583333315,0.45537725816666663,0.3399506009999995,0.0388280504999998,36.666666666666664,1.6875987232635552,0.10810612121384928,91.2811708569689,0.993,0.107978284,1.1560403509999997,59.39944310696163
실험19_batch-128,128,0.35509598783333357,0.45537725816666663,0.2673280295000004,-0.0620746249999987,49.333333333333336,1.3163586619574066,0.14239877279943672,105.32879786584397,0.9960566666666667,0.1808170590000004,1.1560403509999997,52.63383598181257
실험20_batch-32,32,0.6590078404999998,0.45537725816666663,0.3746357679999994,0.0593137865000001,70.33333333333333,1.862101622443605,0.13742568530923718,66.4647952713385,0.9960566666666667,1.239539555,1.1560403509999997,4.981959236849788
