episode,environment_steps,learning_steps,epsilon,mean_loss,train_return,selection_value,best_episode,validation_cumulative_return,validation_mdd,validation_sharpe_ratio,validation_sortino_ratio,validation_trade_count,validation_turnover,validation_initial_asset,validation_final_asset,validation_steps,validation_average_holding_days,validation_closed_shares,validation_open_shares
38,41534,41279,0.05,3.392885679988329e-05,110.15139202599995,0.018104258499999748,4,0.018104258499999748,0.15516503785170122,0.20090290898216678,0.31559628105514576,113,110.6500604571838,10000000.0,10181042.584999997,245,2.1463710166000243,8253,129
39,42627,42372,0.05,3.276124728373475e-05,108.470814553,-0.08960972350000129,4,-0.08960972350000129,0.20823929219414727,-0.6023274425128978,-0.9140177771755991,111,110.5947423664968,10000000.0,9103902.764999988,245,1.5382156753752085,7196,115
40,43720,43465,0.05,3.2751509852767887e-05,128.21900503175002,-0.018228811999999706,4,-0.018228811999999706,0.13708936671914917,-0.08853835005413634,-0.13474723372699307,93,92.6224415488661,10000000.0,9817711.880000003,245,1.586048578199052,6752,125
41,44813,44558,0.05,4.0681499765421354e-05,114.25898623200004,0.07202291249999981,4,0.07202291249999981,0.09501189948072053,0.6212245085105301,0.9690518429803111,93,92.66894207142003,10000000.0,10720229.124999998,245,1.9085401891252955,6768,136
42,45906,45651,0.05,3.769568398140911e-05,120.15932806725002,-0.07477714300000105,4,-0.07477714300000105,0.14345102620811656,-0.6775389417879699,-0.9434131242434186,105,104.59540630381298,10000000.0,9252228.56999999,245,1.4,7315,117
43,46999,46744,0.05,3.51542150935986e-05,116.64980417149997,-0.039173215499999525,4,-0.039173215499999525,0.16684875652916664,-0.22149856848664054,-0.35183675152955485,110,108.63036206026109,10000000.0,9608267.845000004,245,1.8102536281025363,7373,122
44,48092,47837,0.05,3.4647021361070155e-05,126.39074235049996,-0.03313792750000022,4,-0.03313792750000022,0.16976346636215411,-0.19462912348143174,-0.3030195986730842,113,112.64431814437003,10000000.0,9668620.724999998,245,1.7212799230121496,8313,123
45,49185,48930,0.05,3.279092774797826e-05,119.11191753450002,0.04343241200000025,4,0.04343241200000025,0.10148301595169562,0.4069446369516872,0.6724633930656803,90,89.67039883118039,10000000.0,10434324.120000003,245,1.4494568497284248,6628,0
46,50278,50023,0.05,3.783062081834469e-05,110.47583408325002,0.08361816149999957,4,0.08361816149999957,0.1350670885885985,0.6894733517244903,1.1319270561954045,106,105.68847875952662,10000000.0,10836181.614999995,245,1.6452915330720816,8421,0
47,51371,51116,0.05,3.999941683177528e-05,135.69852503050006,-0.12731784699999948,4,-0.12731784699999948,0.21479674653316028,-1.2850924701888118,-1.649143811378192,83,82.6613285118342,10000000.0,8726821.530000005,245,1.6858794674141555,5708,111
48,52464,52209,0.05,3.5626571103589246e-05,94.99175555300006,0.02250731449999921,4,0.02250731449999921,0.08580136238113079,0.28899246554076774,0.450729394915307,69,68.73555876168379,10000000.0,10225073.144999992,245,1.3860859282617264,5074,130
49,53557,53302,0.05,3.4898711252951565e-05,91.16563391375,0.011735627500000456,4,0.011735627500000456,0.12002156476702563,0.15713232962175003,0.23239808687490235,100,99.67501316857636,10000000.0,10117356.275000004,245,1.6177760063770426,7527,0
50,54650,54395,0.05,3.380584161284168e-05,132.12379315574995,-0.1499145839999998,4,-0.1499145839999998,0.22680822471152584,-1.4314631657688786,-1.9224751722227245,95,94.68082439547112,10000000.0,8500854.160000002,245,1.3518432104526366,6429,108
51,55743,55488,0.05,3.150040415014377e-05,127.19784716249998,0.015970220499999854,4,0.015970220499999854,0.10048518383916294,0.19515189887490908,0.341945311752845,70,69.76076546735146,10000000.0,10159702.204999998,245,1.4255439924314097,5285,0
52,56836,56581,0.05,4.088865979463717e-05,110.59969638649993,-0.047911721500000226,4,-0.047911721500000226,0.14144772872426215,-0.3163247968758283,-0.5092926648637235,111,110.64448946871971,10000000.0,9520882.784999998,245,1.5086410543329603,8043,121
53,57929,57674,0.05,3.517433003635183e-05,176.48166071275003,0.006209942499999288,4,0.006209942499999288,0.16224526342488177,0.11998537474207792,0.1913549079743229,97,96.69454991472605,10000000.0,10062099.424999993,245,2.382740541306504,7057,128
54,59022,58767,0.05,3.318051991776274e-05,126.20504593825004,0.022314294499999887,4,0.022314294499999887,0.1610679029278267,0.22203406866561481,0.35334199078271633,99,98.59027567393565,10000000.0,10223142.944999998,245,2.2518529076396807,7016,130
55,60115,59860,0.05,3.194393341934575e-05,140.62086590549993,-0.032131941000000386,4,-0.032131941000000386,0.1721692054166345,-0.14967317003329605,-0.22774266986279013,99,98.6317612751277,10000000.0,9678680.589999996,245,1.6634016028495102,6738,123
56,61208,60953,0.05,3.28084754409815e-05,156.10860301975003,0.07971555899999938,4,0.07971555899999938,0.09308862160123199,0.6296460516262391,1.066113082216153,88,87.67281115596228,10000000.0,10797155.589999994,245,1.8761803228754188,6566,0
57,62301,62046,0.05,3.591149387591413e-05,111.54029019699996,0.2289586770000005,4,0.2289586770000005,0.12064597728140458,1.351658301380138,2.278819171227252,100,98.70727838408155,10000000.0,12289586.770000005,245,3.203136576932576,8098,156
58,63394,63139,0.05,3.535821849553444e-05,102.04777891599996,-0.03981956649999996,4,-0.03981956649999996,0.16301141480565962,-0.23240941281404448,-0.35374937081447344,84,83.70143243309218,10000000.0,9601804.335,245,1.6094890510948905,5754,0
59,64487,64232,0.05,3.3240721306309536e-05,158.145596277,-0.13516104000000018,4,-0.13516104000000018,0.2088286090231889,-1.1546434530266818,-1.5966969263606932,96,95.64568502231266,10000000.0,8648389.599999998,245,1.7143073888636018,6591,0
60,65580,65325,0.05,3.189245229720362e-05,152.68689379049997,0.051840515499999906,4,0.051840515499999906,0.10495804033854383,0.4681910112185611,0.8179622670516556,80,79.71722437977154,10000000.0,10518405.155,245,1.675706583891521,6121,0
61,66673,66418,0.05,3.089680706156568e-05,161.89521667425,0.06037540549999987,4,0.06037540549999987,0.12301799058731655,0.5336973152527154,0.9417437404587041,74,73.77185328631562,10000000.0,10603754.054999998,245,1.8696808510638299,5640,0
62,67766,67511,0.05,3.2180711062394214e-05,148.69263186924994,-0.020240502000000493,4,-0.020240502000000493,0.1802099488924377,-0.06486120110730866,-0.10891945753385011,110,108.61701030545743,10000000.0,9797594.979999995,245,1.9677825320916185,7946,124
63,68859,68604,0.05,3.574432901309064e-05,158.19737165550004,-0.18379013649999976,4,-0.18379013649999976,0.22980028305986921,-1.4635323627585501,-2.091132073486459,100,99.64137654847438,10000000.0,8162098.635000003,245,1.643076923076923,6500,0
64,69952,69697,0.05,3.0748412154643826e-05,144.65385902149993,0.054886946500000366,4,0.054886946500000366,0.09723785427161924,0.48714528100944166,0.8114845916278464,81,79.71356615843632,10000000.0,10548869.465000004,245,1.5088333333333332,6000,0
65,71045,70790,0.05,3.218377644438942e-05,155.61789930999998,0.03415368599999935,4,0.03415368599999935,0.10303112049225194,0.32716559010939433,0.5660375019283996,84,83.68967164811396,10000000.0,10341536.859999994,245,1.3172162333544706,6308,0
66,72138,71883,0.05,3.183721439985382e-05,175.32357413425012,-0.045607939500001415,4,-0.045607939500001415,0.16846640352999642,-0.23454704892672765,-0.3602376163900666,106,105.67819659060376,10000000.0,9543920.604999986,245,1.709442457952589,7551,0
67,73231,72976,0.05,2.9952903216662548e-05,154.96059604999994,0.03705550750000075,4,0.03705550750000075,0.1319620912113807,0.33845426714243726,0.5798238799156324,90,89.69284395515655,10000000.0,10370555.075000009,245,1.7719091177338449,6778,0
68,74324,74069,0.05,3.811462209176109e-05,167.54807911699996,0.028226132000000126,4,0.028226132000000126,0.11036794225002633,0.31011249351789366,0.5795494666825342,76,75.69948311857058,10000000.0,10282261.320000002,245,1.5101933216168717,5690,0
69,75417,75162,0.05,3.4061742336007434e-05,134.707650171,-0.05293339350000004,4,-0.05293339350000004,0.17149627426672132,-0.2608245098822585,-0.4020460286785895,117,116.61363326685964,10000000.0,9470666.065,245,1.9741379310344827,8468,120
70,76510,76255,0.05,3.296595465932499e-05,143.97851361450003,0.09354417850000019,4,0.09354417850000019,0.11145767989796096,0.7107458438745101,1.2830759356940784,96,95.69322763053569,10000000.0,10935441.785000002,245,1.7234726688102895,7464,0
71,77603,77348,0.05,3.196549537524242e-05,163.2538495325001,0.010953823999999113,4,0.010953823999999113,0.11399817556071679,0.15032242840126633,0.24285188142621678,78,77.76223748730197,10000000.0,10109538.23999999,245,1.305108225108225,5775,0
72,78696,78441,0.05,2.9873978213382282e-05,160.31963390224993,0.05311920500000067,4,0.05311920500000067,0.10651869990150264,0.4685049095998295,0.8368855988806688,96,95.65861610874904,10000000.0,10531192.050000006,245,1.4692543684140322,7497,0
73,79789,79534,0.05,3.460542332280864e-05,155.73154911325003,0.048189981500000645,4,0.048189981500000645,0.1218051751265462,0.4019017065992388,0.7145264325146685,92,91.73159829206259,10000000.0,10481899.815000007,245,2.209136331192006,7005,0
74,80882,80627,0.05,3.412819702860183e-05,138.47977879675003,0.040996766499999504,4,0.040996766499999504,0.08504858879123878,0.37958280033346564,0.6775411015589659,88,87.72129396101687,10000000.0,10409967.664999995,245,1.5491005603066943,6782,0
75,81975,81720,0.05,2.968541980200163e-05,161.49604707874994,-0.10133192549999948,4,-0.10133192549999948,0.19829424865834777,-0.6572276686114866,-0.9987442998737567,114,113.60259217526622,10000000.0,8986680.745000005,245,1.8177153329260842,8185,0
76,83068,82813,0.05,2.928677115108375e-05,201.52081511475004,0.01602371450000062,4,0.01602371450000062,0.09572572719587535,0.19600418758869767,0.3683095954265796,85,83.73016112729532,10000000.0,10160237.145000005,245,1.3408698382791646,6369,0
77,84161,83906,0.05,2.853782927566712e-05,207.30660801449997,0.035157799499999864,4,0.035157799499999864,0.09329699799699342,0.34926221730420504,0.6372640991356243,90,89.71445997674891,10000000.0,10351577.995,245,1.3895622415514046,7013,0
78,85254,84999,0.05,2.8524808974479798e-05,143.00359309824995,0.05097559300000021,4,0.05097559300000021,0.12490274367348697,0.411741680519857,0.6854440903570815,120,119.63687801457056,10000000.0,10509755.930000002,245,1.5859697386519944,9451,0
79,86347,86092,0.05,3.7344282477704436e-05,116.92709681399998,-0.03190389450000097,4,-0.03190389450000097,0.19018320542313705,-0.10547220795012578,-0.16949935651765607,123,122.59234371508668,10000000.0,9680961.05499999,245,2.2056000903240376,8857,123
80,87440,87185,0.05,3.0980491831518036e-05,161.83543812249982,0.09781824299999986,4,0.09781824299999986,0.059962252599464194,0.8261238061967439,1.4588182947491242,88,87.74927148342856,10000000.0,10978182.429999998,245,1.4873526875538947,6958,0
81,88533,88278,0.05,2.896877724670581e-05,170.03917600525,0.08520179750000034,4,0.08520179750000034,0.08833658666262945,0.7268960881641183,1.2773169059187484,84,83.74984648023016,10000000.0,10852017.975000003,245,1.342732863356832,6667,0
82,89626,89371,0.05,2.829545006660798e-05,158.47585673174999,0.08400531850000048,4,0.08400531850000048,0.057767072206429404,0.7243831363441976,1.250058878630527,88,87.68120844224747,10000000.0,10840053.185000004,245,1.316052283742106,6809,0
83,90719,90464,0.05,2.859449904906477e-05,197.69175371274997,0.04965571949999936,4,0.04965571949999936,0.08522458352448681,0.4848551437521976,0.8639717137746566,96,95.68561004349786,10000000.0,10496557.194999995,245,1.291602411327632,7133,0
84,91812,91557,0.05,3.3504049386545224e-05,132.69261127424997,-0.00042897699999955297,4,-0.00042897699999955297,0.1195114654397702,0.048203990954105234,0.09178320475266587,56,55.77415783288305,10000000.0,9995710.230000004,245,1.183030303030303,4125,0
85,92905,92650,0.05,3.178311376634084e-05,138.39180543675,0.0778892040000001,4,0.0778892040000001,0.055768547598049945,0.7889977975490549,1.549788050837313,68,67.77084077094541,10000000.0,10778892.040000001,245,1.2062536414837832,5149,0
86,93998,93743,0.05,2.8988436804504934e-05,146.82041015025013,-0.01618093899999984,4,-0.01618093899999984,0.10812258088714544,-0.09090933844967136,-0.15669239982167787,82,81.69201061751906,10000000.0,9838190.610000001,245,1.3636363636363635,5940,0
87,95091,94836,0.05,2.698485796246487e-05,147.30110545724995,-0.015141277499999495,4,-0.015141277499999495,0.1455148117063675,-0.0764467951499431,-0.1370935053301783,88,87.72176903708203,10000000.0,9848587.225000005,245,1.3939036960683258,6791,0
88,96184,95929,0.05,2.8541990497468736e-05,189.44465423375004,0.00590713200000037,4,0.00590713200000037,0.11583561115487173,0.10898329634964948,0.20168124337166615,86,85.68792965729389,10000000.0,10059071.320000004,245,1.494949494949495,6534,0
89,97277,97022,0.05,2.9900599695793893e-05,172.74313271125004,-0.0019500674999999301,4,-0.0019500674999999301,0.09593261459062563,0.045660298485408084,0.07752134758379577,80,79.72813319738184,10000000.0,9980499.325000001,245,1.6435030140656397,5972,0
90,98370,98115,0.05,3.138605222424285e-05,174.05979786325008,0.07303809449999998,4,0.07303809449999998,0.08799272281145698,0.68576128824613,1.2405294291751914,78,77.75040715691065,10000000.0,10730380.945,245,1.5109834403514701,5918,0
91,99463,99208,0.05,2.734512991694338e-05,141.40316785824993,0.03934111850000055,4,0.03934111850000055,0.11143344565856872,0.4104954784451829,0.7951315735570874,82,81.70969267341941,10000000.0,10393411.185000006,245,1.500248550124275,6035,0
92,100556,100301,0.05,2.736402016454477e-05,173.16445051575005,0.039575569500000185,4,0.039575569500000185,0.14045940906766718,0.3324792086854693,0.5496516667175042,116,115.61967437076727,10000000.0,10395755.695000002,245,1.9657015590200446,8980,0
93,101649,101394,0.05,2.6553266982624547e-05,146.431116549,-0.015405350999999956,4,-0.015405350999999956,0.15065125361733012,-0.021019200598749704,-0.034554055609209655,114,113.60615449951581,10000000.0,9845946.49,245,2.127183214160122,8531,0
94,102742,102487,0.05,2.4702753926465337e-05,200.93882049325006,-0.15237754700000028,4,-0.15237754700000028,0.2229057219590086,-1.2334516379468907,-1.7770831243221512,92,91.66065767112687,10000000.0,8476224.529999997,245,1.4703979294726626,6182,0
95,103835,103580,0.05,2.985465479375789e-05,163.15993108475,-0.07670321000000058,4,-0.07670321000000058,0.209512894593185,-0.438319248191973,-0.6831370197684822,116,115.56572520382386,10000000.0,9232967.899999995,245,1.890290337934317,8404,0
96,104928,104673,0.05,2.5886934706931527e-05,161.50828211875,0.05898950900000033,4,0.05898950900000033,0.1341365736291571,0.4841909427844475,0.8082355678811636,92,91.76393247658605,10000000.0,10589895.090000004,245,1.7400494098270656,7286,0
97,106021,105766,0.05,2.3999729039793638e-05,190.4628694252501,-0.0019110369999999488,4,-0.0019110369999999488,0.1432164280588375,0.052490345622211214,0.08541100515167376,94,93.69910748657014,10000000.0,9980889.63,245,1.6718993070287087,7071,0
98,107114,106859,0.05,2.452157316593926e-05,183.75139646850005,0.09986618850000006,4,0.09986618850000006,0.1173101509447888,0.7156942682350397,1.1778911689631264,120,119.60334879471071,10000000.0,10998661.885,245,1.8774458236903009,9506,0
99,108207,107952,0.05,2.4183335180337714e-05,235.55204033274975,0.18775685299999978,4,0.18775685299999978,0.09929493706854642,1.2237929451186484,2.111316857091781,106,105.7257317726204,10000000.0,11877568.529999997,245,1.9902934537246049,8860,0
100,109300,109045,0.05,3.261346940988834e-05,192.42307700024995,0.05776079000000012,4,0.05776079000000012,0.1289040128438551,0.4760801116478924,0.789782758923789,111,109.6084949098975,10000000.0,10577607.900000002,245,1.6049830672472183,8268,0
