best_episode,agent_validation_return,agent_validation_sharpe,agent_validation_mdd,agent_validation_turnover,validation_return_std,bh_validation_return,bh_validation_mdd,bh_validation_turnover,agent_test_return,agent_test_sharpe,agent_test_mdd,agent_test_turnover,bh_test_return,bh_test_sharpe,bh_test_mdd,bh_test_turnover,experiment,gamma,fold,validation_start,validation_end,run_dir,validation_excess_return,test_excess_return
24,0.2553716395000003,1.5420948843203472,0.0921753852984869,112.66833374571134,0.11002856908577671,0.41385015,0.10075260760720761,0.999,-0.1205064989999991,-0.0062806236249143,0.4261315443927056,253.73156144988016,2.302361029,1.1324118659048563,0.4290804340250082,0.99314,실험15_gamma-0p98,0.98,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험15_gamma-0p98/val2023,-0.15847851049999973,-2.4228675279999994
50,-0.0155578684999995,0.0243946193798572,0.2220368302191386,99.83479826275352,0.10317824404410848,-0.3176489710000001,0.4290804340250082,0.99314,1.4101249835000005,1.3391802339353327,0.2047312413994121,156.94292056093786,3.9083705955,1.885264369882233,0.4287264381973351,0.99603,실험15_gamma-0p98,0.98,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험15_gamma-0p98/val2024,0.3020911025000006,-2.498245612
18,0.8330429540000004,2.439238221469995,0.1621935544806237,112.68846419725833,0.20090165399324805,1.2699305955,0.14644820702986427,0.99603,0.2599076814999992,0.8158531018089059,0.4411352138596697,53.52821038754386,1.1560403509999997,1.736281044265618,0.4286534602292425,0.99766,실험15_gamma-0p98,0.98,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험15_gamma-0p98/val2025,-0.4368876414999996,-0.8961326695000005
