episode,environment_steps,learning_steps,epsilon,mean_loss,train_return,validation_return,validation_mdd,selection_value,best_episode
29,31697,31442,0.05,0.008630497279267653,19.182405798000016,-0.08672004450000059,0.21401708829565225,-0.08672004450000059,3
30,32790,32535,0.05,0.009106206202373414,22.221243677750003,-0.030663205500000346,0.16452917030937542,-0.030663205500000346,3
31,33883,33628,0.05,0.009186317756506192,23.95864591225,0.013731081499999576,0.18383264182257508,0.013731081499999576,3
32,34976,34721,0.05,0.009256020648880417,22.863369998749985,0.006838288500000234,0.09209307766765884,0.006838288500000234,3
33,36069,35814,0.05,0.00925623732708456,15.344926240250004,-0.05740700200000015,0.16334510065594687,-0.05740700200000015,3
34,37162,36907,0.05,0.009274981134594141,19.10292654549999,-0.0975002835000005,0.2219717507441421,-0.0975002835000005,3
35,38255,38000,0.05,0.009101055499868364,16.562716517500004,0.10707949750000023,0.07347963974731575,0.10707949750000023,3
36,39348,39093,0.05,0.010126743828221705,23.421547422250004,-0.057363622999999864,0.1385552244998225,-0.057363622999999864,3
37,40441,40186,0.05,0.00971979522107941,19.28683360500001,0.038078097500000574,0.07116523114137507,0.038078097500000574,3
38,41534,41279,0.05,0.009147457378402639,18.927844483999994,-0.15193949999999978,0.20833480069112198,-0.15193949999999978,3
39,42627,42372,0.05,0.008938643484898695,22.582711307249994,-0.1299864180000001,0.22377687921142042,-0.1299864180000001,3
40,43720,43465,0.05,0.008887332905431544,34.75282427074999,-0.10459454950000024,0.23667972270535453,-0.10459454950000024,3
41,44813,44558,0.05,0.009491034500532649,35.291435269249995,-0.06024281799999964,0.15489995291515868,-0.06024281799999964,3
42,45906,45651,0.05,0.009449645168380599,21.943513670250017,0.03011874500000089,0.0430857864124361,0.03011874500000089,3
43,46999,46744,0.05,0.009352327721092887,27.63280944075,-0.0377905130000008,0.1520243020937786,-0.0377905130000008,3
44,48092,47837,0.05,0.00920142497558893,30.139624309249992,-0.0798567979999999,0.15614368776306065,-0.0798567979999999,3
45,49185,48930,0.05,0.009384007033809325,25.509341751750007,0.10347042349999991,0.061155649979268256,0.10347042349999991,3
46,50278,50023,0.05,0.009648440660498116,35.21833312924997,-0.10356907999999987,0.17722213505591544,-0.10356907999999987,3
47,51371,51116,0.05,0.009989622474647207,29.82127006500001,0.07841016800000045,0.11412883400605223,0.07841016800000045,3
48,52464,52209,0.05,0.009519964177502286,17.663996731749993,0.12773258549999933,0.1842260721047675,0.12773258549999933,3
49,53557,53302,0.05,0.00967450002046457,25.40883076175,-0.02418728149999938,0.15308920463644538,-0.02418728149999938,3
50,54650,54395,0.05,0.00936087652783558,19.12756686200002,0.058673878500000054,0.08428919109143829,0.058673878500000054,3
51,55743,55488,0.05,0.00923539154540001,25.698702694499985,0.057074948999999764,0.1479149534905727,0.057074948999999764,3
52,56836,56581,0.05,0.009930598353992633,22.81529203950002,0.010145388999999394,0.11975572065643625,0.010145388999999394,3
53,57929,57674,0.05,0.009697725783355282,20.086006452499987,0.15664153899999955,0.0664592777977433,0.15664153899999955,3
54,59022,58767,0.05,0.009651066224139323,15.493406027999985,0.05574458799999982,0.13817881796499398,0.05574458799999982,3
55,60115,59860,0.05,0.009213365301701146,26.012584424249994,0.015974366499999837,0.11586530582837684,0.015974366499999837,3
56,61208,60953,0.05,0.009172865575603793,18.325072237250005,0.0393279130000006,0.12212235283612627,0.0393279130000006,3
57,62301,62046,0.05,0.009753907017992624,24.716876550500004,-0.026269131500000542,0.11535339275898926,-0.026269131500000542,3
58,63394,63139,0.05,0.009894680542818527,17.71379450824998,-0.015153374499999761,0.11795784567012313,-0.015153374499999761,3
59,64487,64232,0.05,0.009711870117571414,16.261796589000003,0.04074148099999997,0.054558261824960486,0.04074148099999997,3
60,65580,65325,0.05,0.009752614613220245,18.097838755749983,-0.005707865000000978,0.15217984251887084,-0.005707865000000978,3
61,66673,66418,0.05,0.009771725105348385,22.0407619785,0.10066199500000028,0.06358308135955992,0.10066199500000028,3
62,67766,67511,0.05,0.010078606292032803,10.626979008750002,0.12628539249999982,0.08050336558086801,0.12628539249999982,3
63,68859,68604,0.05,0.010424121425718014,14.5829675685,0.044921533000000125,0.10712695915682535,0.044921533000000125,3
64,69952,69697,0.05,0.01004372875880167,17.29852995050002,-0.14494429700000044,0.20072896540634977,-0.14494429700000044,3
65,71045,70790,0.05,0.009839989214689085,13.518445128999979,-0.13736013000000047,0.2375539046736571,-0.13736013000000047,3
66,72138,71883,0.05,0.0100086032270649,11.193025002749996,0.1588165235000003,0.10447415573954733,0.1588165235000003,3
67,73231,72976,0.05,0.010176068080686312,14.672415015500004,0.027485257000000374,0.14341640761868868,0.027485257000000374,3
68,74324,74069,0.05,0.010846684775029779,20.21514541400002,0.2961420989999992,0.1342308147740161,0.2961420989999992,68
69,75417,75162,0.05,0.010700594658527969,15.951976037250006,-0.024778571499999624,0.17692058140534117,-0.024778571499999624,68
70,76510,76255,0.05,0.010294410550910621,18.809422777749987,-0.05654682700000102,0.22084582567079847,-0.05654682700000102,68
71,77603,77348,0.05,0.010336178253095492,11.813162350250009,-0.07820895999999977,0.17633710129333946,-0.07820895999999977,68
72,78696,78441,0.05,0.010274788705599712,21.060002468749996,0.1053799580000001,0.1012437520525935,0.1053799580000001,68
73,79789,79534,0.05,0.010626489229667302,17.513634191999984,0.1054634315000007,0.11727391362925876,0.1054634315000007,68
74,80882,80627,0.05,0.01111013225253334,12.031998856499998,0.18196825799999972,0.11813729535688222,0.18196825799999972,68
75,81975,81720,0.05,0.010462743778050981,21.78069025274998,0.0941811050000001,0.07402522842633086,0.0941811050000001,68
76,83068,82813,0.05,0.010409109398581204,11.605581441749994,-0.02225346600000022,0.12995380365178777,-0.02225346600000022,68
77,84161,83906,0.05,0.010237254663340727,14.661092486250011,0.02172389900000038,0.15723665922129026,0.02172389900000038,68
78,85254,84999,0.05,0.010302968126826486,13.135981096999997,0.014811468499998481,0.1275573968824113,0.014811468499998481,68
79,86347,86092,0.05,0.01105335442654359,19.189116031499992,-0.07105099450000008,0.1983204149201988,-0.07105099450000008,68
80,87440,87185,0.05,0.010425912532427119,13.84452521450001,0.05392672550000066,0.10635106993629007,0.05392672550000066,68
81,88533,88278,0.05,0.010249094415987753,13.361932775000007,0.07481017249999988,0.09615987906909174,0.07481017249999988,68
82,89626,89371,0.05,0.010208096521781299,9.613379367750001,-0.07350423899999992,0.14247620351242796,-0.07350423899999992,68
83,90719,90464,0.05,0.009957284388820022,10.471461650249998,0.002938653499999999,0.17493035997015738,0.002938653499999999,68
84,91812,91557,0.05,0.010496232950887818,8.911535818000003,-0.051777368000000545,0.09551801383303182,-0.051777368000000545,68
85,92905,92650,0.05,0.010580765251717842,11.778023282000007,-0.029747188499999244,0.11423628641992178,-0.029747188499999244,68
86,93998,93743,0.05,0.010296729340900522,13.781263366750002,-0.0024499355000000556,0.12868182581335863,-0.0024499355000000556,68
87,95091,94836,0.05,0.010201221373705884,11.91299835499999,-0.10506559150000006,0.18359137049061047,-0.10506559150000006,68
88,96184,95929,0.05,0.009971281296291542,13.617684973249998,-0.011916165500000075,0.14160768926979495,-0.011916165500000075,68
89,97277,97022,0.05,0.010221858369569957,13.553448914000008,0.010127568000000808,0.0977558978030636,0.010127568000000808,68
90,98370,98115,0.05,0.0107204834858172,9.85100246975,-0.05609052999999953,0.12934681219466593,-0.05609052999999953,68
91,99463,99208,0.05,0.010175644908328724,8.350680498999996,-0.0935894969999993,0.1436754552018239,-0.0935894969999993,68
92,100556,100301,0.05,0.01014958820727544,10.93413999325,0.1189905014999999,0.11514232140315594,0.1189905014999999,68
93,101649,101394,0.05,0.010034617521414109,10.940397082749989,-0.09336949249999893,0.250439873979433,-0.09336949249999893,68
94,102742,102487,0.05,0.00996328866678441,16.957857159250004,0.018739472000000923,0.04234853718092424,0.018739472000000923,68
95,103835,103580,0.05,0.010853273166498648,11.394314183000008,0.08961598250000002,0.06263025691926527,0.08961598250000002,68
96,104928,104673,0.05,0.01059415330343487,16.08791768799999,0.023548832999999547,0.11956198190549139,0.023548832999999547,68
97,106021,105766,0.05,0.010633662346859564,11.287030171000001,0.10172078849999977,0.11722726892200519,0.10172078849999977,68
98,107114,106859,0.05,0.010391339233651252,18.37753665074999,0.09040599349999989,0.06759406176496008,0.09040599349999989,68
99,108207,107952,0.05,0.010043733132950287,19.92240568375001,-0.07710591949999968,0.15356097989150397,-0.07710591949999968,68
100,109300,109045,0.05,0.010416428814578226,18.125606518750008,-0.0773601200000007,0.1364929929863642,-0.0773601200000007,68
