seed,mean_agent_validation_return,mean_bh_validation_return,median_agent_validation_return,worst_agent_validation_return,mean_agent_validation_sharpe,mean_agent_validation_mdd,mean_agent_validation_turnover,mean_bh_validation_turnover,mean_validation_return_std,mean_best_episode,test_2026_agent_return,test_2026_bh_return,test_2026_agent_sharpe,test_2026_agent_mdd,test_2026_agent_turnover
1,0.6153136189999999,0.45537725816666663,0.375072437,0.0335154409999998,1.6490344322098849,0.1358802500650038,47.266296608325,0.9960566666666667,0.16229830838367879,53.666666666666664,0.9476590560000008,1.1560403509999997,1.5870601353285918,0.3995105529904157,13.046689303998225
7,0.4016970650000001,0.45537725816666663,0.2394931464999998,0.2307845859999993,1.5491379380353136,0.13229229463782227,84.73573952404978,0.9960566666666667,0.1347927231787515,47.666666666666664,1.1882027649999998,1.1560403509999997,1.7704700786641083,0.4278648487722413,6.978710591513985
21,0.6069273705000001,0.45537725816666663,0.4049488024999998,0.1430378230000004,1.7962672042017083,0.14188582684356435,62.89096838107613,0.9960566666666667,0.16958770432997952,37.333333333333336,1.3548058319999998,1.1560403509999997,1.9202584795007016,0.3738305693947972,8.945763880297928
42,0.5676854308333338,0.45537725816666663,0.4139175755000008,0.1216468145000007,1.8580200173887096,0.12472713456567663,75.01461495900935,0.9960566666666667,0.1695420929844705,75.33333333333333,0.2809461454999997,1.1560403509999997,0.8603178096253352,0.4660352640267852,15.074771971166474
100,0.47924116333333355,0.45537725816666663,0.2893951345000001,0.0138527015000009,1.619307452428269,0.10327910148431403,85.11466846745161,0.9960566666666667,0.15612800411343974,51.666666666666664,1.3441894745000005,1.1560403509999997,1.8983058947499696,0.3895373905078976,13.955734710887644
