best_episode,agent_validation_return,agent_validation_sharpe,agent_validation_mdd,agent_validation_turnover,validation_return_std,bh_validation_return,bh_validation_mdd,bh_validation_turnover,agent_test_return,agent_test_sharpe,agent_test_mdd,agent_test_turnover,bh_test_return,bh_test_sharpe,bh_test_mdd,bh_test_turnover,experiment,batch_size,fold,validation_start,validation_end,run_dir
22,0.2673280295000004,1.665601351196324,0.0865501749366729,112.7022515384114,0.09030187036428146,0.41385015,0.10075260760720761,0.999,-0.1720667415000002,-5.780950202935383e-05,0.6615942864866287,271.52881326843533,2.302361029,1.1324118659048563,0.4290804340250082,0.99314,실험19_batch-128,128,val2023,2023-01-01,2024-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험19_batch-128/val2023
74,-0.0620746249999987,-0.2068882484387306,0.2220679315838366,103.540587851271,0.08191011668716935,-0.3176489710000001,0.4290804340250082,0.99314,2.1023946295,1.5979430255105749,0.2234008066862144,179.28393994963142,3.9083705955,1.885264369882233,0.4287264381973351,0.99603,실험19_batch-128,128,val2024,2024-01-01,2025-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험19_batch-128/val2024
52,0.8600345589999991,2.490362883114627,0.1185782118778007,99.74355420784954,0.18376110637279777,1.2699305955,0.14644820702986427,0.99603,0.1808170590000004,0.697869704948128,0.3347488004122969,52.63383598181257,1.1560403509999997,1.736281044265618,0.4286534602292425,0.99766,실험19_batch-128,128,val2025,2025-01-01,2026-01-01,/Users/hawnwoongku/Desktop/auto_trading/backend/results/실험19_batch-128/val2025
